Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
132,ORD-100132,21-04-2023,24-04-2023,Same Day,CUST-1132,Customer_132,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10132,Office Supplies,Paper,Paper Product 132,618.68,5,0.2,41.17
133,ORD-100133,28-09-2024,03-10-2024,First Class,CUST-1133,Customer_133,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10133,Office Supplies,Storage,Storage Product 133,179.96,5,0,17.11
134,ORD-100134,26-12-2023,27-12-2023,Standard Class,CUST-1134,Customer_134,Consumer,India,Pune,Maharashtra,411001,West,PROD-10134,Technology,Machines,Machines Product 134,3303.86,2,0.05,744.17
135,ORD-100135,27-06-2024,29-06-2024,Standard Class,CUST-1135,Customer_135,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10135,Furniture,Tables,Tables Product 135,1737.44,6,0.1,365.56
136,ORD-100136,09-06-2023,11-06-2023,Same Day,CUST-1136,Customer_136,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10136,Office Supplies,Binders,Binders Product 136,3386.15,5,0.15,628.08
137,ORD-100137,28-03-2024,01-04-2024,Same Day,CUST-1137,Customer_137,Home Office,India,Delhi,Delhi,110001,North,PROD-10137,Technology,Machines,Machines Product 137,613.4,7,0,74.11
138,ORD-100138,14-11-2024,17-11-2024,Second Class,CUST-1138,Customer_138,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10138,Technology,Accessories,Accessories Product 138,4923.01,1,0,497.74
139,ORD-100139,19-09-2023,22-09-2023,Second Class,CUST-1139,Customer_139,Home Office,India,Delhi,Delhi,110001,North,PROD-10139,Technology,Phones,Phones Product 139,2512.06,7,0.05,181.61
140,ORD-100140,26-07-2024,02-08-2024,Standard Class,CUST-1140,Customer_140,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10140,Furniture,Chairs,Chairs Product 140,2015.5,1,0.15,49.75
141,ORD-100141,12-08-2024,16-08-2024,First Class,CUST-1141,Customer_141,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10141,Furniture,Bookcases,Bookcases Product 141,3218.7,5,0,486.85
142,ORD-100142,24-09-2024,28-09-2024,Same Day,CUST-1142,Customer_142,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10142,Office Supplies,Paper,Paper Product 142,486.24,2,0.05,72.41
143,ORD-100143,22-03-2023,26-03-2023,Standard Class,CUST-1143,Customer_143,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10143,Furniture,Bookcases,Bookcases Product 143,1730.59,6,0.05,102.27
144,ORD-100144,06-06-2024,08-06-2024,First Class,CUST-1144,Customer_144,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-10144,Furniture,Tables,Tables Product 144,3650.53,3,0.05,239.84
145,ORD-100145,27-06-2023,02-07-2023,Same Day,CUST-1145,Customer_145,Home Office,India,Pune,Maharashtra,411001,West,PROD-10145,Office Supplies,Binders,Binders Product 145,926.87,8,0.15,193.36
146,ORD-100146,01-08-2024,07-08-2024,Same Day,CUST-1146,Customer_146,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10146,Office Supplies,Paper,Paper Product 146,4328.02,6,0.05,648.95
147,ORD-100147,08-10-2024,11-10-2024,Same Day,CUST-1147,Customer_147,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-10147,Furniture,Bookcases,Bookcases Product 147,328.05,9,0,41.86
148,ORD-100148,28-02-2023,03-03-2023,Same Day,CUST-1148,Customer_148,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10148,Furniture,Chairs,Chairs Product 148,3241.1,2,0.2,513.78
149,ORD-100149,17-08-2024,22-08-2024,Same Day,CUST-1149,Customer_149,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10149,Office Supplies,Binders,Binders Product 149,2276.18,10,0.05,274.01
150,ORD-100150,04-06-2023,05-06-2023,Standard Class,CUST-1150,Customer_150,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10150,Technology,Accessories,Accessories Product 150,4912.81,2,0.2,842.7
151,ORD-100151,25-12-2024,29-12-2024,Same Day,CUST-1151,Customer_151,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10151,Office Supplies,Storage,Storage Product 151,3068.54,6,0.1,796.24
152,ORD-100152,13-12-2023,19-12-2023,Same Day,CUST-1152,Customer_152,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10152,Technology,Machines,Machines Product 152,3254.16,2,0.1,174.51
153,ORD-100153,16-09-2023,22-09-2023,Second Class,CUST-1153,Customer_153,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10153,Office Supplies,Storage,Storage Product 153,4372.73,6,0,855.68
154,ORD-100154,14-11-2023,20-11-2023,First Class,CUST-1154,Customer_154,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10154,Office Supplies,Paper,Paper Product 154,688.31,2,0.1,116.83
155,ORD-100155,17-11-2024,23-11-2024,Standard Class,CUST-1155,Customer_155,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10155,Office Supplies,Storage,Storage Product 155,4566.62,2,0.15,671.85
156,ORD-100156,13-11-2023,15-11-2023,Standard Class,CUST-1156,Customer_156,Home Office,India,Pune,Maharashtra,411001,West,PROD-10156,Furniture,Tables,Tables Product 156,1000.43,3,0.05,59.32
157,ORD-100157,06-07-2024,13-07-2024,Second Class,CUST-1157,Customer_157,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10157,Office Supplies,Binders,Binders Product 157,3326.55,10,0.05,629.75
158,ORD-100158,05-07-2023,12-07-2023,Second Class,CUST-1158,Customer_158,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10158,Office Supplies,Binders,Binders Product 158,3619.86,1,0.15,402.08
159,ORD-100159,17-09-2024,20-09-2024,Same Day,CUST-1159,Customer_159,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-10159,Office Supplies,Paper,Paper Product 159,1208.31,4,0.1,327.93
160,ORD-100160,12-01-2024,18-01-2024,Second Class,CUST-1160,Customer_160,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10160,Furniture,Tables,Tables Product 160,3858.72,7,0.2,547.42
161,ORD-100161,11-09-2024,13-09-2024,Standard Class,CUST-1161,Customer_161,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10161,Furniture,Chairs,Chairs Product 161,3223.84,6,0.2,785.24
162,ORD-100162,27-03-2023,03-04-2023,Second Class,CUST-1162,Customer_162,Corporate,India,Pune,Maharashtra,411001,West,PROD-10162,Furniture,Tables,Tables Product 162,4531.27,3,0.15,194.52
163,ORD-100163,24-12-2023,25-12-2023,First Class,CUST-1163,Customer_163,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10163,Technology,Accessories,Accessories Product 163,2534.94,4,0.15,680.96
164,ORD-100164,29-01-2023,01-02-2023,Same Day,CUST-1164,Customer_164,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10164,Office Supplies,Storage,Storage Product 164,1709.69,3,0.05,84.76
165,ORD-100165,23-05-2023,30-05-2023,Second Class,CUST-1165,Customer_165,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10165,Furniture,Tables,Tables Product 165,3095.97,2,0,352.88
166,ORD-100166,15-09-2024,20-09-2024,Same Day,CUST-1166,Customer_166,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10166,Technology,Accessories,Accessories Product 166,1226.32,2,0,134.42
167,ORD-100167,24-04-2023,01-05-2023,Second Class,CUST-1167,Customer_167,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10167,Office Supplies,Storage,Storage Product 167,131.35,9,0.2,9.26
168,ORD-100168,15-03-2024,16-03-2024,First Class,CUST-1168,Customer_168,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10168,Furniture,Chairs,Chairs Product 168,2874.79,3,0,519.97
169,ORD-100169,22-06-2024,27-06-2024,First Class,CUST-1169,Customer_169,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10169,Office Supplies,Storage,Storage Product 169,150.65,8,0,31.47
170,ORD-100170,17-01-2023,20-01-2023,First Class,CUST-1170,Customer_170,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-10170,Technology,Accessories,Accessories Product 170,1243.57,2,0.2,241
171,ORD-100171,15-02-2023,18-02-2023,Second Class,CUST-1171,Customer_171,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10171,Furniture,Bookcases,Bookcases Product 171,916.69,8,0.15,163.11
172,ORD-100172,13-04-2024,14-04-2024,Same Day,CUST-1172,Customer_172,Home Office,India,Delhi,Delhi,110001,North,PROD-10172,Technology,Phones,Phones Product 172,3965.99,1,0.1,1044.41
173,ORD-100173,29-04-2024,02-05-2024,First Class,CUST-1173,Customer_173,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10173,Office Supplies,Binders,Binders Product 173,1466.25,1,0.1,144.14
174,ORD-100174,14-02-2024,20-02-2024,First Class,CUST-1174,Customer_174,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10174,Furniture,Tables,Tables Product 174,4869.93,8,0.15,544.64
175,ORD-100175,10-03-2024,11-03-2024,First Class,CUST-1175,Customer_175,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10175,Office Supplies,Binders,Binders Product 175,2750.1,6,0,192.55
176,ORD-100176,01-04-2024,06-04-2024,First Class,CUST-1176,Customer_176,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10176,Furniture,Chairs,Chairs Product 176,3464.34,6,0.15,105.97
177,ORD-100177,21-03-2024,24-03-2024,Second Class,CUST-1177,Customer_177,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10177,Technology,Phones,Phones Product 177,3372.36,7,0.1,533.75
178,ORD-100178,27-05-2023,03-06-2023,First Class,CUST-1178,Customer_178,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10178,Office Supplies,Paper,Paper Product 178,222.25,2,0.05,52.15
179,ORD-100179,28-01-2024,02-02-2024,Standard Class,CUST-1179,Customer_179,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10179,Office Supplies,Binders,Binders Product 179,3411.36,6,0.1,480.95
180,ORD-100180,21-05-2023,26-05-2023,Second Class,CUST-1180,Customer_180,Corporate,India,Delhi,Delhi,110001,North,PROD-10180,Furniture,Tables,Tables Product 180,3265.33,4,0,184.42
181,ORD-100181,14-06-2024,18-06-2024,First Class,CUST-1181,Customer_181,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10181,Technology,Accessories,Accessories Product 181,3886.07,8,0.05,1123.43
182,ORD-100182,17-05-2024,19-05-2024,First Class,CUST-1182,Customer_182,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10182,Technology,Phones,Phones Product 182,2287.61,8,0,577.92
183,ORD-100183,22-12-2023,28-12-2023,Second Class,CUST-1183,Customer_183,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10183,Office Supplies,Storage,Storage Product 183,1487.29,5,0.05,324.16
184,ORD-100184,04-06-2024,06-06-2024,First Class,CUST-1184,Customer_184,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10184,Technology,Phones,Phones Product 184,1221.84,8,0,171.33
185,ORD-100185,18-07-2024,20-07-2024,Same Day,CUST-1185,Customer_185,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10185,Technology,Phones,Phones Product 185,1580.99,8,0.2,178.18
186,ORD-100186,17-03-2023,19-03-2023,Second Class,CUST-1186,Customer_186,Consumer,India,Delhi,Delhi,110001,North,PROD-10186,Office Supplies,Binders,Binders Product 186,2277.37,9,0.1,141.39
187,ORD-100187,19-03-2024,24-03-2024,Second Class,CUST-1187,Customer_187,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10187,Technology,Phones,Phones Product 187,2614.61,5,0.05,210.45
188,ORD-100188,15-06-2024,18-06-2024,First Class,CUST-1188,Customer_188,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10188,Technology,Accessories,Accessories Product 188,1021.69,9,0.1,62.62
189,ORD-100189,30-06-2024,01-07-2024,First Class,CUST-1189,Customer_189,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10189,Office Supplies,Binders,Binders Product 189,2979.45,10,0.05,246.7
190,ORD-100190,12-02-2023,19-02-2023,Same Day,CUST-1190,Customer_190,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10190,Technology,Phones,Phones Product 190,275.04,10,0.1,53.02
191,ORD-100191,16-10-2024,17-10-2024,Same Day,CUST-1191,Customer_191,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10191,Office Supplies,Storage,Storage Product 191,1483.87,5,0.15,120.52
192,ORD-100192,09-04-2024,10-04-2024,Second Class,CUST-1192,Customer_192,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10192,Technology,Phones,Phones Product 192,2226.05,8,0.15,158.06
193,ORD-100193,23-11-2023,29-11-2023,First Class,CUST-1193,Customer_193,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-10193,Furniture,Tables,Tables Product 193,697.29,6,0.2,104.88
194,ORD-100194,22-04-2024,23-04-2024,Same Day,CUST-1194,Customer_194,Consumer,India,Delhi,Delhi,110001,North,PROD-10194,Furniture,Chairs,Chairs Product 194,747.34,1,0.1,199.05
195,ORD-100195,13-06-2023,20-06-2023,Same Day,CUST-1195,Customer_195,Corporate,India,Delhi,Delhi,110001,North,PROD-10195,Office Supplies,Storage,Storage Product 195,1597.94,3,0.15,429.83
196,ORD-100196,12-11-2023,16-11-2023,Standard Class,CUST-1196,Customer_196,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10196,Technology,Accessories,Accessories Product 196,2551.95,4,0.05,474.24
197,ORD-100197,16-10-2023,20-10-2023,Same Day,CUST-1197,Customer_197,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10197,Office Supplies,Storage,Storage Product 197,2379.4,9,0,622.91
198,ORD-100198,28-09-2023,04-10-2023,First Class,CUST-1198,Customer_198,Home Office,India,Delhi,Delhi,110001,North,PROD-10198,Furniture,Tables,Tables Product 198,273.95,1,0.2,41.22
199,ORD-100199,23-10-2023,24-10-2023,Standard Class,CUST-1199,Customer_199,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10199,Office Supplies,Paper,Paper Product 199,3833.8,5,0.2,690.47
200,ORD-100200,10-04-2023,14-04-2023,Same Day,CUST-1200,Customer_200,Home Office,India,Delhi,Delhi,110001,North,PROD-10200,Furniture,Bookcases,Bookcases Product 200,4697.8,3,0.05,895.47
201,ORD-100201,11-02-2023,12-02-2023,Second Class,CUST-1201,Customer_201,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10201,Technology,Machines,Machines Product 201,1698.55,8,0.2,211.04
202,ORD-100202,19-09-2024,22-09-2024,Same Day,CUST-1202,Customer_202,Home Office,India,Pune,Maharashtra,411001,West,PROD-10202,Furniture,Bookcases,Bookcases Product 202,3709.63,5,0.2,349.05
203,ORD-100203,30-07-2024,02-08-2024,Standard Class,CUST-1203,Customer_203,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10203,Technology,Accessories,Accessories Product 203,1689.64,2,0.15,280.35
204,ORD-100204,30-04-2024,03-05-2024,Same Day,CUST-1204,Customer_204,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10204,Office Supplies,Storage,Storage Product 204,1176.34,1,0.2,153.06
205,ORD-100205,28-11-2024,30-11-2024,Second Class,CUST-1205,Customer_205,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10205,Office Supplies,Storage,Storage Product 205,593.98,1,0.15,58.46
206,ORD-100206,08-12-2024,10-12-2024,First Class,CUST-1206,Customer_206,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10206,Office Supplies,Storage,Storage Product 206,4606.58,1,0.05,781.6
207,ORD-100207,04-05-2024,09-05-2024,First Class,CUST-1207,Customer_207,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10207,Furniture,Chairs,Chairs Product 207,2325.33,9,0.1,387.33
208,ORD-100208,10-05-2024,12-05-2024,Same Day,CUST-1208,Customer_208,Corporate,India,Pune,Maharashtra,411001,West,PROD-10208,Furniture,Bookcases,Bookcases Product 208,1527.57,5,0.1,315.02
209,ORD-100209,06-05-2024,09-05-2024,Same Day,CUST-1209,Customer_209,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10209,Office Supplies,Paper,Paper Product 209,1474.56,10,0.2,154.72
210,ORD-100210,30-05-2023,02-06-2023,Second Class,CUST-1210,Customer_210,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10210,Furniture,Bookcases,Bookcases Product 210,441.2,8,0.1,95.67
211,ORD-100211,05-07-2024,08-07-2024,Standard Class,CUST-1211,Customer_211,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10211,Office Supplies,Paper,Paper Product 211,729.5,10,0.2,50.93
212,ORD-100212,27-06-2024,29-06-2024,Second Class,CUST-1212,Customer_212,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10212,Technology,Phones,Phones Product 212,545.98,6,0.15,24.64
213,ORD-100213,17-07-2024,19-07-2024,Standard Class,CUST-1213,Customer_213,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10213,Office Supplies,Paper,Paper Product 213,2413.37,4,0.1,266.18
214,ORD-100214,29-10-2024,03-11-2024,Second Class,CUST-1214,Customer_214,Consumer,India,Pune,Maharashtra,411001,West,PROD-10214,Office Supplies,Storage,Storage Product 214,3629.43,1,0.05,524.35
215,ORD-100215,11-02-2024,18-02-2024,Standard Class,CUST-1215,Customer_215,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10215,Technology,Machines,Machines Product 215,4812.55,5,0,251.78
216,ORD-100216,19-10-2023,23-10-2023,Second Class,CUST-1216,Customer_216,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10216,Office Supplies,Storage,Storage Product 216,2494.87,3,0.2,316.86
217,ORD-100217,05-12-2023,07-12-2023,First Class,CUST-1217,Customer_217,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10217,Furniture,Bookcases,Bookcases Product 217,1323.46,3,0,309.89
218,ORD-100218,21-11-2024,28-11-2024,Standard Class,CUST-1218,Customer_218,Corporate,India,Pune,Maharashtra,411001,West,PROD-10218,Technology,Machines,Machines Product 218,4287.93,7,0.15,638.13
219,ORD-100219,16-11-2024,17-11-2024,Second Class,CUST-1219,Customer_219,Corporate,India,Pune,Maharashtra,411001,West,PROD-10219,Technology,Accessories,Accessories Product 219,1651.83,4,0,190.28
220,ORD-100220,01-10-2023,04-10-2023,Standard Class,CUST-1220,Customer_220,Home Office,India,Delhi,Delhi,110001,North,PROD-10220,Office Supplies,Storage,Storage Product 220,2885.74,5,0.1,586.36
221,ORD-100221,02-05-2023,06-05-2023,First Class,CUST-1221,Customer_221,Corporate,India,Delhi,Delhi,110001,North,PROD-10221,Technology,Accessories,Accessories Product 221,3446.06,5,0,722.56
222,ORD-100222,21-09-2024,23-09-2024,Same Day,CUST-1222,Customer_222,Home Office,India,Pune,Maharashtra,411001,West,PROD-10222,Technology,Accessories,Accessories Product 222,808.27,10,0.1,108.28
223,ORD-100223,11-11-2024,18-11-2024,First Class,CUST-1223,Customer_223,Consumer,India,Pune,Maharashtra,411001,West,PROD-10223,Technology,Machines,Machines Product 223,3785.96,2,0.2,460.7
224,ORD-100224,31-07-2024,01-08-2024,Same Day,CUST-1224,Customer_224,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10224,Office Supplies,Storage,Storage Product 224,1050.68,9,0.05,85.25
225,ORD-100225,27-11-2024,29-11-2024,Same Day,CUST-1225,Customer_225,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10225,Office Supplies,Paper,Paper Product 225,500.16,9,0.15,111.12
226,ORD-100226,09-06-2024,13-06-2024,Standard Class,CUST-1226,Customer_226,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10226,Office Supplies,Binders,Binders Product 226,2816.05,5,0,419.56
227,ORD-100227,12-08-2023,17-08-2023,Standard Class,CUST-1227,Customer_227,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10227,Technology,Accessories,Accessories Product 227,1755.42,2,0.2,453.83
228,ORD-100228,02-02-2023,05-02-2023,Same Day,CUST-1228,Customer_228,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10228,Technology,Phones,Phones Product 228,3840.85,7,0.1,1068.58
229,ORD-100229,22-01-2024,26-01-2024,Same Day,CUST-1229,Customer_229,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10229,Office Supplies,Storage,Storage Product 229,4379.04,3,0.1,261.25
230,ORD-100230,11-05-2023,17-05-2023,Same Day,CUST-1230,Customer_230,Consumer,India,Pune,Maharashtra,411001,West,PROD-10230,Technology,Phones,Phones Product 230,4893.53,8,0.2,567.81
231,ORD-100231,11-09-2023,15-09-2023,Same Day,CUST-1231,Customer_231,Home Office,India,Delhi,Delhi,110001,North,PROD-10231,Technology,Accessories,Accessories Product 231,982.98,2,0,248.07
232,ORD-100232,17-01-2023,19-01-2023,Standard Class,CUST-1232,Customer_232,Consumer,India,Pune,Maharashtra,411001,West,PROD-10232,Technology,Phones,Phones Product 232,2990.02,8,0.2,532.24
233,ORD-100233,15-02-2023,19-02-2023,First Class,CUST-1233,Customer_233,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10233,Technology,Machines,Machines Product 233,1125.48,1,0.05,186.8
234,ORD-100234,12-08-2024,15-08-2024,Second Class,CUST-1234,Customer_234,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10234,Office Supplies,Storage,Storage Product 234,4100.99,4,0.1,1021.41
235,ORD-100235,04-11-2023,07-11-2023,Standard Class,CUST-1235,Customer_235,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10235,Office Supplies,Storage,Storage Product 235,4404.58,3,0.15,700.16
